transaction_id,timestamp,merchant_name,Unnamed: 3,merchant_category,amount,payment_mode,is_recurring,user_balance_pre,label_category,label_urgency
TXN0240,2026-01-07 05:53:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,19853,Credit Card,False,28186,Red,Critical
TXN0241,2026-01-23 15:16:00,Flipkart,,Shopping,7963,Net Banking,False,1513,Yellow,Discretionary
TXN0242,2026-02-02 00:35:00,HDFC Home Loan,,Mortgage,25017,Debit Card,True,70306,Red,Critical
TXN0243,2026-01-02 22:12:00,IRCTC,,Travel,26122,Net Banking,False,97760,Yellow,Discretionary
TXN0244,2026-01-27 04:52:00,UPI-MSEB@SBI,,Utilities,5202,Net Banking,False,41533,Red,Critical
TXN0245,2026-01-19 10:24:00,Indian Oil,,Fuel,19073,UPI,False,15596,Orange,Necessary
TXN0246,2026-02-01 09:14:00,Coursera,,Education,40609,Credit Card,False,60805,Orange,Necessary
TXN0247,2026-01-20 19:52:00,UPI-SWIGGY@ICICI,,Dining,7037,Net Banking,False,32391,Yellow,Discretionary
TXN0248,2026-01-16 10:50:00,UPI-SWIGGY@ICICI,,Dining,20434,Debit Card,False,98254,Yellow,Discretionary
TXN0249,2026-01-29 19:39:00,Coursera,,Education,5105,UPI,False,67410,Orange,Necessary
TXN0250,2026-01-30 08:59:00,HDFC Life,,Insurance,23109,Debit Card,False,95839,Red,Critical
TXN0251,2026-01-09 23:28:00,Uber,,Commuting,9697,Debit Card,False,34050,Orange,Necessary
TXN0252,2026-01-23 11:42:00,VPA-Netflix@PAYTM,,Subscriptions,11709,Net Banking,True,82806,Yellow,Discretionary
TXN0253,2026-01-07 20:53:00,Loan EMI,,Financial,41205,Net Banking,False,41936,Red,Critical
TXN0254,2026-01-14 18:45:00,UPI-SWIGGY@ICICI,,Dining,29080,Credit Card,False,83256,Yellow,Discretionary
TXN0255,2026-01-15 03:02:00,Dmart,,Groceries,33348,Net Banking,False,10224,Orange,Necessary
TXN0256,2026-01-14 01:33:00,Credit Card Bill,,Financial,3828,UPI,True,48831,Red,Critical
TXN0257,2026-01-26 05:27:00,UPI-SWIGGY@ICICI,,Dining,30424,UPI,False,76564,Yellow,Discretionary
TXN0258,2026-01-22 15:30:00,Credit Card Bill,,Financial,21171,Debit Card,True,79799,Red,Critical
TXN0259,2026-02-02 12:13:00,Dmart,,Groceries,6883,UPI,False,45515,Orange,Necessary
TXN0260,2026-01-20 22:08:00,HDFC Home Loan,,Mortgage,16336,Net Banking,False,93249,Red,Critical
TXN0261,2026-01-18 15:09:00,SBI Home Loan,,Mortgage,24535,Net Banking,True,37579,Red,Critical
TXN0262,2026-01-29 17:05:00,College Fee,,Education,39283,Credit Card,False,7363,Orange,Necessary
TXN0263,2026-01-31 20:58:00,UPI-SWIGGY@ICICI,,Dining,6293,Net Banking,False,73633,Yellow,Discretionary
TXN0264,2026-01-28 10:18:00,Flipkart,,Shopping,47530,Debit Card,False,86557,Yellow,Discretionary
TXN0265,2026-01-07 10:28:00,Coursera,,Education,38290,Credit Card,False,87480,Orange,Necessary
TXN0266,2026-02-02 06:14:00,Flipkart,,Shopping,8550,UPI,False,78493,Yellow,Discretionary
TXN0267,2026-01-06 19:35:00,Flipkart,,Shopping,42271,UPI,False,43554,Yellow,Discretionary
TXN0268,2026-01-15 01:21:00,Urban Company,,Personal_Care,1294,Debit Card,False,48026,Yellow,Discretionary
TXN0269,2026-01-11 07:26:00,HDFC Life,,Insurance,31968,Debit Card,False,25666,Red,Critical
TXN0270,2026-01-24 02:31:00,VPA-Netflix@PAYTM,,Subscriptions,19485,UPI,True,13756,Yellow,Discretionary
TXN0271,2026-01-18 03:28:00,College Fee,,Education,8688,Debit Card,False,78782,Orange,Necessary
TXN0272,2026-01-08 12:48:00,HDFC Home Loan,,Mortgage,45506,Net Banking,True,82385,Red,Critical
TXN0273,2026-02-02 17:58:00,Dmart,,Groceries,23974,Debit Card,False,89152,Orange,Necessary
TXN0274,2026-01-21 10:20:00,Loan EMI,,Financial,49408,Debit Card,False,98612,Red,Critical
TXN0275,2026-01-17 17:46:00,Ola,,Commuting,30837,Net Banking,False,25930,Orange,Necessary
TXN0276,2026-01-25 00:07:00,Loan EMI,,Financial,25126,Net Banking,True,66416,Red,Critical
TXN0277,2026-01-12 09:04:00,HDFC Home Loan,,Mortgage,39727,UPI,False,18640,Red,Critical
TXN0278,2026-02-02 09:02:00,QR-PAYMENT,,Miscellaneous,36442,UPI,False,13946,Yellow,Discretionary
TXN0279,2026-01-21 10:46:00,Amazon India,,Shopping,10606,Debit Card,False,36255,Yellow,Discretionary
TXN0280,2026-01-16 21:50:00,Lakme Salon,,Personal_Care,14651,UPI,False,59630,Yellow,Discretionary
TXN0281,2026-01-18 00:27:00,Lakme Salon,,Personal_Care,26082,Debit Card,False,66299,Yellow,Discretionary
TXN0282,2026-01-02 06:47:00,HP Petrol Pump,,Fuel,24670,Credit Card,False,29930,Orange,Necessary
TXN0283,2026-01-02 17:50:00,INOX Movies,,Entertainment,9671,Credit Card,False,18535,Yellow,Discretionary
TXN0284,2026-01-22 08:23:00,UPI-UNKNOWN,,Miscellaneous,49831,Net Banking,False,92976,Yellow,Discretionary
TXN0285,2026-01-10 19:33:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,1345,Debit Card,True,34044,Red,Critical
TXN0286,2026-01-14 16:56:00,Lakme Salon,,Personal_Care,18981,UPI,False,31647,Yellow,Discretionary
TXN0287,2026-01-29 08:16:00,Rajesh General Store,,Groceries,27613,Net Banking,False,84248,Orange,Necessary
TXN0288,2026-01-25 09:30:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,32856,UPI,False,78715,Yellow,Discretionary
TXN0289,2026-01-20 12:50:00,Metro Card Recharge,,Commuting,9509,UPI,False,38677,Orange,Necessary
TXN0290,2026-01-09 12:35:00,IRCTC,,Travel,37499,UPI,False,55100,Yellow,Discretionary
TXN0291,2026-01-24 02:08:00,IRCTC,,Travel,34575,UPI,False,71813,Yellow,Discretionary
TXN0292,2026-01-18 14:34:00,Indian Oil,,Fuel,2953,Credit Card,False,83818,Orange,Necessary
TXN0293,2026-01-16 16:36:00,Apollo Pharmacy,,Healthcare,23502,Debit Card,False,9355,Orange,Necessary
TXN0294,2026-01-17 00:48:00,INOX Movies,,Entertainment,8843,Credit Card,False,6311,Yellow,Discretionary
TXN0295,2026-01-29 18:01:00,SBI Home Loan,,Mortgage,45673,Debit Card,False,63222,Red,Critical
TXN0296,2026-01-02 16:23:00,VPA-Netflix@PAYTM,,Subscriptions,47026,Credit Card,True,60488,Yellow,Discretionary
TXN0297,2026-01-15 08:42:00,LIC Premium Payment,,Insurance,13172,Credit Card,True,5992,Red,Critical
TXN0298,2026-02-04 06:47:00,Indian Oil,,Fuel,16701,Debit Card,False,5299,Orange,Necessary
TXN0299,2026-01-16 02:33:00,Flipkart,,Shopping,3232,Credit Card,False,86448,Yellow,Discretionary
TXN0300,2026-02-03 19:53:00,INOX Movies,,Entertainment,28736,Net Banking,False,52931,Yellow,Discretionary
TXN0301,2026-02-01 11:55:00,Indian Oil,,Fuel,12343,Net Banking,False,65538,Orange,Necessary
TXN0302,2026-01-20 07:40:00,MakeMyTrip,,Travel,5514,UPI,False,95800,Yellow,Discretionary
TXN0303,2026-01-15 14:50:00,Lakme Salon,,Personal_Care,35848,UPI,False,39004,Yellow,Discretionary
TXN0304,2026-01-14 22:46:00,UPI-SWIGGY@ICICI,,Dining,43414,Net Banking,False,39250,Yellow,Discretionary
TXN0305,2026-01-16 23:58:00,Lakme Salon,,Personal_Care,45304,Net Banking,False,58683,Yellow,Discretionary
TXN0306,2026-01-20 19:04:00,Reliance Fresh,,Groceries,23205,Credit Card,False,81089,Orange,Necessary
TXN0307,2026-01-19 11:41:00,Rajesh General Store,,Groceries,44086,Credit Card,False,84060,Orange,Necessary
TXN0308,2026-01-31 20:39:00,HDFC Home Loan,,Mortgage,9457,Net Banking,False,80135,Red,Critical
TXN0309,2026-01-30 08:41:00,Rajesh General Store,,Groceries,4506,Credit Card,False,31432,Orange,Necessary
TXN0310,2026-01-28 12:55:00,MakeMyTrip,,Travel,37274,Debit Card,False,4744,Yellow,Discretionary
TXN0311,2026-01-04 11:58:00,Loan EMI,,Financial,24480,Debit Card,False,58688,Red,Critical
TXN0312,2026-01-13 16:24:00,MakeMyTrip,,Travel,20703,Debit Card,False,85639,Yellow,Discretionary
TXN0313,2026-01-23 17:05:00,UPI-PVR@PAYTM,,Entertainment,48313,Net Banking,False,24885,Yellow,Discretionary
TXN0314,2026-01-21 07:26:00,INOX Movies,,Entertainment,17158,Debit Card,False,92779,Yellow,Discretionary
TXN0315,2026-01-07 04:15:00,Flipkart,,Shopping,13218,UPI,False,16574,Yellow,Discretionary
TXN0316,2026-01-04 23:53:00,Credit Card Bill,,Financial,46851,Credit Card,True,58841,Red,Critical
TXN0317,2026-01-14 05:09:00,IRCTC,,Travel,36144,Credit Card,False,71563,Yellow,Discretionary
TXN0318,2026-01-11 04:55:00,HDFC Home Loan,,Mortgage,23790,UPI,False,67183,Red,Critical
TXN0319,2026-01-02 04:42:00,LIC Premium Payment,,Insurance,15614,Credit Card,True,65252,Red,Critical
TXN0320,2026-01-28 20:24:00,MakeMyTrip,,Travel,36252,UPI,False,17509,Yellow,Discretionary
TXN0321,2026-02-02 17:11:00,UPI-SWIGGY@ICICI,,Dining,26193,Net Banking,False,94469,Yellow,Discretionary
TXN0322,2026-01-06 16:53:00,Urban Company,,Personal_Care,37776,Credit Card,False,10166,Yellow,Discretionary
TXN0323,2026-01-24 13:05:00,UPI-SWIGGY@ICICI,,Dining,30628,Credit Card,False,89643,Yellow,Discretionary
TXN0324,2026-01-23 21:15:00,VPA-Netflix@PAYTM,,Subscriptions,8556,UPI,True,57204,Yellow,Discretionary
TXN0325,2026-01-08 08:54:00,UPI-PVR@PAYTM,,Entertainment,20031,Credit Card,False,22081,Yellow,Discretionary
TXN0326,2026-01-04 14:08:00,Ola,,Commuting,34106,Credit Card,False,37730,Orange,Necessary
TXN0327,2026-01-14 18:45:00,HDFC Life,,Insurance,8303,UPI,False,82422,Red,Critical
TXN0328,2026-01-29 10:05:00,HDFC Home Loan,,Mortgage,11319,Credit Card,False,86841,Red,Critical
TXN0329,2026-01-30 04:38:00,Rajesh General Store,,Groceries,5423,Credit Card,False,6458,Orange,Necessary
TXN0330,2026-01-02 09:04:00,HDFC Life,,Insurance,40608,Net Banking,True,84253,Red,Critical
TXN0331,2026-02-01 04:11:00,Flipkart,,Shopping,31750,Net Banking,False,32596,Yellow,Discretionary
TXN0332,2026-01-03 17:26:00,Flipkart,,Shopping,4882,Debit Card,False,90757,Yellow,Discretionary
TXN0333,2026-01-10 06:50:00,Loan EMI,,Financial,31835,Credit Card,False,61375,Red,Critical
TXN0334,2026-02-03 09:56:00,Spotify India,,Subscriptions,47178,Credit Card,True,42353,Yellow,Discretionary
TXN0335,2026-01-24 10:29:00,HP Petrol Pump,,Fuel,49950,UPI,False,49067,Orange,Necessary
TXN0336,2026-01-13 04:09:00,Coursera,,Education,30670,Net Banking,False,16559,Orange,Necessary
TXN0337,2026-01-14 04:59:00,Uber,,Commuting,6444,Net Banking,False,7132,Orange,Necessary
TXN0338,2026-01-27 06:59:00,Lakme Salon,,Personal_Care,10566,Credit Card,False,43417,Yellow,Discretionary
TXN0339,2026-01-22 05:53:00,LIC Premium Payment,,Insurance,32754,Net Banking,True,67966,Red,Critical
TXN0340,2026-01-18 21:31:00,Flipkart,,Shopping,1618,Net Banking,False,12302,Yellow,Discretionary
TXN0341,2026-01-03 05:08:00,Uber,,Commuting,38330,UPI,False,46754,Orange,Necessary
TXN0342,2026-01-31 14:34:00,Flipkart,,Shopping,39258,Net Banking,False,86255,Yellow,Discretionary
TXN0343,2026-01-07 02:17:00,Amazon India,,Shopping,7144,Credit Card,False,56982,Yellow,Discretionary
TXN0344,2026-01-19 05:32:00,MakeMyTrip,,Travel,24082,UPI,False,6430,Yellow,Discretionary
TXN0345,2026-01-04 08:18:00,HDFC Life,,Insurance,36356,Net Banking,True,38327,Red,Critical
TXN0346,2026-01-28 19:25:00,Loan EMI,,Financial,40944,UPI,True,89681,Red,Critical
TXN0347,2026-01-16 10:22:00,VPA-Netflix@PAYTM,,Subscriptions,25914,Credit Card,True,49415,Yellow,Discretionary
TXN0348,2026-01-19 06:25:00,VPA-Netflix@PAYTM,,Subscriptions,39583,UPI,True,67231,Yellow,Discretionary
TXN0349,2026-01-16 03:46:00,Rajesh General Store,,Groceries,9080,Net Banking,False,94031,Orange,Necessary
TXN0350,2026-01-07 08:40:00,Credit Card Bill,,Financial,39831,Credit Card,False,68068,Red,Critical
TXN0351,2026-02-03 15:32:00,Coursera,,Education,25852,Credit Card,False,81305,Orange,Necessary
TXN0352,2026-01-23 07:02:00,College Fee,,Education,33504,Credit Card,False,70274,Orange,Necessary
TXN0353,2026-01-31 15:58:00,UPI-UNKNOWN,,Miscellaneous,24240,UPI,False,43916,Yellow,Discretionary
TXN0354,2026-01-29 15:19:00,Urban Company,,Personal_Care,47634,UPI,False,90683,Yellow,Discretionary
TXN0355,2026-01-27 06:55:00,QR-PAYMENT,,Miscellaneous,43064,Debit Card,False,76321,Yellow,Discretionary
TXN0356,2026-01-24 20:36:00,Reliance Fresh,,Groceries,31586,Net Banking,False,22849,Orange,Necessary
TXN0357,2026-02-01 21:09:00,VPA-Netflix@PAYTM,,Subscriptions,2169,UPI,True,75547,Yellow,Discretionary
TXN0358,2026-01-20 01:25:00,LIC Premium Payment,,Insurance,29003,Debit Card,True,41616,Red,Critical
TXN0359,2026-01-28 19:53:00,Lakme Salon,,Personal_Care,26994,Net Banking,False,66274,Yellow,Discretionary
TXN0360,2026-01-10 10:28:00,Reliance Fresh,,Groceries,9149,Credit Card,False,68484,Orange,Necessary
TXN0361,2026-01-21 22:04:00,QR-PAYMENT,,Miscellaneous,20662,Credit Card,False,23199,Yellow,Discretionary
TXN0362,2026-01-09 18:00:00,MakeMyTrip,,Travel,40081,Debit Card,False,63962,Yellow,Discretionary
TXN0363,2026-01-14 03:40:00,Fortis Hospital,,Healthcare,14836,Debit Card,False,39508,Orange,Necessary
TXN0364,2026-01-26 12:12:00,QR-PAYMENT,,Miscellaneous,31544,Credit Card,False,46218,Yellow,Discretionary
TXN0365,2026-01-25 17:18:00,Amazon India,,Shopping,37683,Net Banking,False,89186,Yellow,Discretionary
TXN0366,2026-01-02 21:56:00,Indian Oil,,Fuel,9699,Credit Card,False,38570,Orange,Necessary
TXN0367,2026-01-12 16:06:00,UPI-SWIGGY@ICICI,,Dining,29091,Net Banking,False,86479,Yellow,Discretionary
TXN0368,2026-01-26 13:52:00,LIC Premium Payment,,Insurance,35396,Credit Card,True,36037,Red,Critical
TXN0369,2026-01-27 16:58:00,VPA-Netflix@PAYTM,,Subscriptions,40449,Debit Card,True,97610,Yellow,Discretionary
TXN0370,2026-01-11 06:29:00,Uber,,Commuting,43998,Debit Card,False,70104,Orange,Necessary
TXN0371,2026-02-02 15:32:00,Rajesh General Store,,Groceries,27186,Net Banking,False,43792,Orange,Necessary
TXN0372,2026-01-08 04:30:00,UPI-PVR@PAYTM,,Entertainment,439,Net Banking,False,72635,Yellow,Discretionary
TXN0373,2026-02-04 09:39:00,QR-PAYMENT,,Miscellaneous,42733,Credit Card,False,26643,Yellow,Discretionary
TXN0374,2026-01-05 01:42:00,Udemy,,Education,42429,Debit Card,False,8254,Orange,Necessary
TXN0375,2026-01-02 15:41:00,Rajesh General Store,,Groceries,27486,Net Banking,False,23540,Orange,Necessary
TXN0376,2026-01-02 16:55:00,UPI-UNKNOWN,,Miscellaneous,49186,UPI,False,38441,Yellow,Discretionary
TXN0377,2026-01-21 16:16:00,Amazon India,,Shopping,22057,Net Banking,False,37798,Yellow,Discretionary
TXN0378,2026-01-06 03:02:00,Spotify India,,Subscriptions,17980,Credit Card,True,25772,Yellow,Discretionary
TXN0379,2026-02-02 16:54:00,SBI Home Loan,,Mortgage,42586,Debit Card,True,34220,Red,Critical
TXN0380,2026-01-26 20:10:00,TATA POWER,,Utilities,22192,Debit Card,False,39169,Red,Critical
TXN0381,2026-01-15 22:11:00,SBI Home Loan,,Mortgage,28129,UPI,False,68038,Red,Critical
TXN0382,2026-01-22 17:30:00,HP Petrol Pump,,Fuel,12209,Credit Card,False,18930,Orange,Necessary
TXN0383,2026-01-11 17:15:00,Uber,,Commuting,17190,Net Banking,False,50775,Orange,Necessary
TXN0384,2026-02-02 21:34:00,Fortis Hospital,,Healthcare,19888,UPI,False,76844,Orange,Necessary
TXN0385,2026-01-03 19:51:00,Fortis Hospital,,Healthcare,45501,UPI,False,31472,Orange,Necessary
TXN0386,2026-02-01 05:22:00,Loan EMI,,Financial,10567,Credit Card,True,53638,Red,Critical
TXN0387,2026-01-11 01:13:00,INOX Movies,,Entertainment,24187,Debit Card,False,81060,Yellow,Discretionary
TXN0388,2026-02-04 00:43:00,Spotify India,,Subscriptions,10139,Credit Card,True,60134,Yellow,Discretionary
TXN0389,2026-01-31 05:22:00,Urban Company,,Personal_Care,49733,Debit Card,False,70953,Yellow,Discretionary
TXN0390,2026-01-04 17:25:00,Metro Card Recharge,,Commuting,49562,Net Banking,False,78594,Orange,Necessary
TXN0391,2026-01-03 19:27:00,IRCTC,,Travel,37073,Debit Card,False,15207,Yellow,Discretionary
TXN0392,2026-01-21 02:36:00,VPA-Netflix@PAYTM,,Subscriptions,21603,UPI,True,68702,Yellow,Discretionary
TXN0393,2026-01-21 06:35:00,HDFC Life,,Insurance,6059,UPI,False,67395,Red,Critical
TXN0394,2026-01-21 18:56:00,Credit Card Bill,,Financial,33736,UPI,False,54950,Red,Critical
TXN0395,2026-01-19 00:28:00,Loan EMI,,Financial,47500,Credit Card,False,3353,Red,Critical
TXN0396,2026-01-04 07:46:00,TATA POWER,,Utilities,14380,UPI,False,76300,Red,Critical
TXN0397,2026-01-25 15:05:00,Urban Company,,Personal_Care,46000,UPI,False,8857,Yellow,Discretionary
TXN0398,2026-01-19 14:35:00,UPI-SWIGGY@ICICI,,Dining,2179,Debit Card,False,38129,Yellow,Discretionary
TXN0399,2026-01-21 09:55:00,Spotify India,,Subscriptions,24640,Net Banking,True,50632,Yellow,Discretionary
TXN0400,2026-01-25 13:03:00,HP Petrol Pump,,Fuel,44843,Debit Card,False,87242,Orange,Necessary
TXN0401,2026-01-18 21:19:00,IRCTC,,Travel,11796,Debit Card,False,70919,Yellow,Discretionary
TXN0402,2026-01-14 13:53:00,Uber,,Commuting,49656,Net Banking,False,3479,Orange,Necessary
TXN0403,2026-01-21 23:07:00,Urban Company,,Personal_Care,15151,Credit Card,False,32941,Yellow,Discretionary
TXN0404,2026-01-06 03:15:00,Spotify India,,Subscriptions,12452,UPI,True,95530,Yellow,Discretionary
TXN0405,2026-01-04 01:29:00,Lakme Salon,,Personal_Care,15872,UPI,False,27511,Yellow,Discretionary
TXN0406,2026-02-02 00:10:00,Dmart,,Groceries,39276,UPI,False,88583,Orange,Necessary
TXN0407,2026-01-20 23:27:00,Metro Card Recharge,,Commuting,2999,Debit Card,False,53225,Orange,Necessary
TXN0408,2026-01-14 03:57:00,LIC Premium Payment,,Insurance,9283,Debit Card,True,66546,Red,Critical
TXN0409,2026-01-15 14:15:00,College Fee,,Education,39285,Debit Card,False,88650,Orange,Necessary
TXN0410,2026-01-11 01:26:00,Amazon India,,Shopping,43367,Net Banking,False,68821,Yellow,Discretionary
TXN0411,2026-01-27 22:15:00,Flipkart,,Shopping,4094,Debit Card,False,73470,Yellow,Discretionary
TXN0412,2026-01-30 06:40:00,Urban Company,,Personal_Care,3172,Net Banking,False,45643,Yellow,Discretionary
TXN0413,2026-01-07 18:59:00,College Fee,,Education,27384,Credit Card,False,54011,Orange,Necessary
TXN0414,2026-01-22 13:12:00,HP Petrol Pump,,Fuel,49541,Debit Card,False,71007,Orange,Necessary
TXN0415,2026-01-22 01:44:00,Ola,,Commuting,46471,UPI,False,19420,Orange,Necessary
TXN0416,2026-01-07 02:27:00,Urban Company,,Personal_Care,36622,Net Banking,False,69967,Yellow,Discretionary
TXN0417,2026-01-30 10:22:00,Ola,,Commuting,13425,UPI,False,43788,Orange,Necessary
TXN0418,2026-02-02 23:26:00,Loan EMI,,Financial,6159,Debit Card,True,70706,Red,Critical
TXN0419,2026-01-28 12:47:00,Dmart,,Groceries,24818,UPI,False,88799,Orange,Necessary
TXN0420,2026-01-31 13:24:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,38607,Debit Card,False,95436,Yellow,Discretionary
TXN0421,2026-01-01 16:44:00,UPI-UNKNOWN,,Miscellaneous,21921,Debit Card,False,40239,Yellow,Discretionary
TXN0422,2026-01-22 19:06:00,LIC Premium Payment,,Insurance,49047,Debit Card,False,99371,Red,Critical
TXN0423,2026-01-15 15:17:00,HDFC Life,,Insurance,15784,Credit Card,False,72862,Red,Critical
TXN0424,2026-01-17 08:24:00,Indian Oil,,Fuel,35073,Credit Card,False,85529,Orange,Necessary
TXN0425,2026-01-22 05:00:00,Fortis Hospital,,Healthcare,33707,UPI,False,65679,Orange,Necessary
TXN0426,2026-01-15 05:47:00,QR-PAYMENT,,Miscellaneous,13412,Net Banking,False,49089,Yellow,Discretionary
TXN0427,2026-01-07 15:23:00,Reliance Fresh,,Groceries,14601,UPI,False,97657,Orange,Necessary
TXN0428,2026-01-09 22:17:00,Fortis Hospital,,Healthcare,19445,Credit Card,False,20476,Orange,Necessary
TXN0429,2026-01-23 17:22:00,Ola,,Commuting,37441,Credit Card,False,32708,Orange,Necessary
TXN0430,2026-02-03 15:50:00,Fortis Hospital,,Healthcare,47519,Net Banking,False,84608,Orange,Necessary
TXN0431,2026-01-08 16:52:00,Credit Card Bill,,Financial,48122,Debit Card,False,46660,Red,Critical
TXN0432,2026-01-03 16:09:00,UPI-UNKNOWN,,Miscellaneous,35629,UPI,False,84623,Yellow,Discretionary
TXN0433,2026-01-07 06:10:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,518,Debit Card,False,54553,Yellow,Discretionary
TXN0434,2026-01-24 00:23:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,699,Net Banking,False,29168,Yellow,Discretionary
TXN0435,2026-01-31 08:16:00,IRCTC,,Travel,40590,Net Banking,False,84088,Yellow,Discretionary
TXN0436,2026-01-26 02:32:00,UPI-UNKNOWN,,Miscellaneous,533,Net Banking,False,70258,Yellow,Discretionary
TXN0437,2026-01-13 12:05:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,34795,Credit Card,True,95159,Red,Critical
TXN0438,2026-01-20 14:18:00,TATA POWER,,Utilities,45834,Debit Card,False,88846,Red,Critical
TXN0439,2026-01-11 23:12:00,UPI-PVR@PAYTM,,Entertainment,34466,Debit Card,False,20016,Yellow,Discretionary
TXN0440,2026-01-04 14:18:00,Fortis Hospital,,Healthcare,17619,Credit Card,False,52522,Orange,Necessary
TXN0441,2026-02-01 17:34:00,Indian Oil,,Fuel,37127,Debit Card,False,32377,Orange,Necessary
TXN0442,2026-02-04 13:40:00,Amazon India,,Shopping,42943,UPI,False,85682,Yellow,Discretionary
TXN0443,2026-01-26 03:41:00,UPI-SWIGGY@ICICI,,Dining,24955,Net Banking,False,49936,Yellow,Discretionary
TXN0444,2026-01-08 19:11:00,Reliance Fresh,,Groceries,719,UPI,False,92623,Orange,Necessary
TXN0445,2026-01-26 18:03:00,QR-PAYMENT,,Miscellaneous,42364,UPI,False,43920,Yellow,Discretionary
TXN0446,2026-01-26 19:04:00,Rajesh General Store,,Groceries,13955,Net Banking,False,91239,Orange,Necessary
TXN0447,2026-01-13 18:14:00,Apollo Pharmacy,,Healthcare,4972,UPI,False,90209,Orange,Necessary
TXN0448,2026-01-27 17:11:00,SBI Home Loan,,Mortgage,1126,Debit Card,False,27652,Red,Critical
TXN0449,2026-01-26 15:59:00,HP Petrol Pump,,Fuel,19713,Debit Card,False,21792,Orange,Necessary
TXN0450,2026-02-03 15:59:00,Indian Oil,,Fuel,25255,Debit Card,False,99539,Orange,Necessary
TXN0451,2026-01-20 21:25:00,UPI-SWIGGY@ICICI,,Dining,3619,Debit Card,False,13303,Yellow,Discretionary
TXN0452,2026-01-28 02:33:00,UPI-SWIGGY@ICICI,,Dining,39760,Net Banking,False,80960,Yellow,Discretionary
TXN0453,2026-01-21 12:07:00,Coursera,,Education,41657,Net Banking,False,36325,Orange,Necessary
TXN0454,2026-01-20 15:41:00,Ola,,Commuting,36343,Debit Card,False,49707,Orange,Necessary
TXN0455,2026-01-12 05:11:00,HP Petrol Pump,,Fuel,40641,UPI,False,39215,Orange,Necessary
TXN0456,2026-02-02 09:20:00,UPI-SWIGGY@ICICI,,Dining,10207,Debit Card,False,50307,Yellow,Discretionary
TXN0457,2026-01-05 03:57:00,Indian Oil,,Fuel,23738,UPI,False,14465,Orange,Necessary
TXN0458,2026-01-05 15:39:00,Flipkart,,Shopping,23687,Debit Card,False,35858,Yellow,Discretionary
TXN0459,2026-01-26 08:22:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,28344,Net Banking,False,59330,Yellow,Discretionary
