merchant_name,merchant_category,amount,is_recurring,user_balance_pre,hour,day_of_week,label_category_enc,label_urgency_enc
28,3,11968,0,16610,10,5,0,0
21,6,18276,0,14585,23,6,1,1
35,13,48794,1,90510,6,1,0,0
22,6,37230,0,8348,10,3,1,1
2,2,47257,0,36829,22,1,1,1
32,0,14546,0,81543,11,2,1,1
12,14,10042,0,3508,4,0,0,0
32,0,25218,0,27126,15,6,1,1
8,10,37536,0,97553,22,2,2,2
30,9,6370,0,32769,11,0,0,0
19,0,40051,0,22211,21,3,1,1
1,7,307,0,31796,13,5,1,1
34,11,29339,0,28469,13,6,0,0
29,1,46789,0,58713,3,2,0,0
13,5,1609,0,71444,8,1,1,1
20,9,34436,0,45364,15,3,0,0
20,9,29079,0,80002,8,5,0,0
35,13,39484,1,92110,2,6,0,0
23,10,13674,1,29064,7,3,2,2
13,5,16403,0,94207,5,2,1,1
13,5,1690,0,90479,15,0,1,1
29,1,46831,0,3367,16,6,0,0
17,14,1443,0,64850,20,1,0,0
15,11,28762,0,33913,20,4,0,0
7,7,17130,0,63221,4,3,1,1
18,0,42371,0,68286,6,2,1,1
5,6,23992,0,6788,14,2,1,1
31,1,6154,0,81168,15,6,0,0
1,7,34523,0,33942,14,2,1,1
0,12,28666,0,37005,11,4,0,0
34,11,11020,0,68724,0,6,0,0
31,1,37626,0,86302,17,1,0,0
6,12,27839,0,22510,18,6,0,0
14,8,4515,1,13805,5,1,2,2
11,3,36370,0,48856,21,0,0,0
35,13,16198,1,1646,19,3,0,0
1,7,32927,0,66627,14,5,1,1
35,13,3268,1,61981,2,3,0,0
18,0,24164,0,75717,17,1,1,1
19,0,11578,0,93588,0,1,1,1
8,10,4495,1,49969,4,2,2,2
6,12,34761,0,64719,20,5,0,0
13,5,42524,0,68612,2,5,1,1
7,7,11037,0,66449,17,4,1,1
21,6,4911,0,79116,17,5,1,1
11,3,25172,0,49775,15,2,0,0
27,15,32030,1,26544,3,2,2,2
9,8,41941,0,98849,16,2,2,2
24,13,26075,1,32546,11,2,0,0
19,0,16675,0,64302,4,0,1,1
16,4,13514,0,61225,22,1,2,2
21,6,9637,0,84389,14,0,1,1
12,14,23073,0,61460,14,6,0,0
29,1,23350,0,67682,2,0,0,0
5,6,4540,0,46700,2,4,1,1
0,12,824,0,13777,15,2,0,0
21,6,33491,0,29164,16,3,1,1
27,15,26538,1,44283,21,2,2,2
17,14,18772,0,48730,7,5,0,0
16,4,28503,1,67867,15,4,2,2
24,13,21736,1,87088,12,0,0,0
1,7,9419,0,26233,5,0,1,1
7,7,14533,0,5990,0,5,1,1
26,15,12846,0,55337,21,0,2,2
15,11,28078,0,72203,20,0,0,0
14,8,4440,0,21916,16,4,2,2
30,9,14458,0,61881,12,3,0,0
28,3,43970,0,60741,14,4,0,0
20,9,37917,0,73712,22,6,0,0
2,2,10297,0,88023,0,6,1,1
32,0,1556,0,57368,23,3,1,1
2,2,19798,0,65888,23,0,1,1
22,6,19783,0,34269,20,0,1,1
32,0,16401,0,61362,23,2,1,1
17,14,48762,0,52909,1,1,0,0
0,12,15992,0,21792,8,3,0,0
29,1,3829,0,57598,11,0,0,0
24,13,31109,1,4510,4,4,0,0
11,3,15545,0,64269,9,4,0,0
9,8,28287,0,31316,0,2,2,2
23,10,10532,0,78878,21,3,2,2
31,1,5480,0,11288,13,1,0,0
24,13,32386,1,12599,17,6,0,0
21,6,30981,0,23774,11,4,1,1
6,12,44581,0,90371,20,6,0,0
31,1,10927,0,41101,0,4,0,0
22,6,5496,0,5679,23,2,1,1
14,8,25715,1,64772,21,0,2,2
0,12,40256,0,37782,7,2,0,0
16,4,10414,1,84840,20,6,2,2
30,9,45256,0,37684,10,4,0,0
2,2,10769,0,91583,12,3,1,1
17,14,19344,0,86154,2,0,0,0
15,11,20371,0,87827,20,3,0,0
19,0,9846,0,92674,1,3,1,1
31,1,38614,0,15929,17,2,0,0
4,4,9886,0,95234,8,6,2,2
2,2,21068,0,76426,21,6,1,1
34,11,8135,0,84951,9,5,0,0
9,8,43103,0,4934,13,5,2,2
10,5,22715,0,9158,5,5,1,1
7,7,12326,0,65723,2,3,1,1
33,2,8809,0,43348,22,1,1,1
2,2,45965,0,24612,8,3,1,1
7,7,6209,0,64318,5,4,1,1
21,6,15830,0,67711,11,2,1,1
1,7,47337,0,24160,0,1,1,1
25,15,23740,0,93740,14,4,2,2
3,2,6954,0,63781,19,4,1,1
14,8,21891,1,89675,23,4,2,2
10,5,28604,0,96349,19,4,1,1
6,12,3017,0,37788,3,4,0,0
15,11,31197,0,55189,2,3,0,0
2,2,14707,0,59386,1,1,1,1
21,6,43906,0,76464,13,0,1,1
1,7,34882,0,30544,20,4,1,1
4,4,26116,0,794,13,1,2,2
29,1,35178,0,72136,23,0,0,0
0,12,32647,0,76544,17,5,0,0
28,3,25595,0,73999,0,1,0,0
8,10,1031,0,90295,13,1,2,2
2,2,16195,0,63396,22,3,1,1
24,13,11177,1,86674,7,2,0,0
15,11,28047,0,27250,4,1,0,0
12,14,19025,0,41065,16,6,0,0
31,1,8058,0,936,21,6,0,0
1,7,7529,0,59651,8,4,1,1
4,4,31638,1,88055,23,2,2,2
29,1,6131,0,46799,0,4,0,0
9,8,47634,1,2889,5,3,2,2
31,1,9655,0,45339,7,3,0,0
20,9,2052,0,45088,17,6,0,0
11,3,14017,0,22457,15,4,0,0
31,1,43158,0,65298,8,0,0,0
13,5,42208,0,48848,1,5,1,1
5,6,12426,0,987,23,0,1,1
25,15,24514,0,85528,9,4,2,2
27,15,30474,1,11670,2,2,2,2
28,3,31126,0,65294,4,0,0,0
28,3,41917,0,42058,4,0,0,0
34,11,2651,0,14468,11,5,0,0
24,13,24976,1,20558,18,1,0,0
15,11,34897,0,48182,10,6,0,0
6,12,26764,0,3479,4,4,0,0
3,2,46748,0,12699,6,2,1,1
12,14,6336,0,35129,4,4,0,0
28,3,37875,0,28327,11,1,0,0
32,0,18221,0,41327,14,2,1,1
6,12,6682,0,53407,5,2,0,0
6,12,6192,0,86731,4,4,0,0
21,6,4605,0,12862,18,1,1,1
11,3,2886,0,62002,10,5,0,0
11,3,10507,0,77944,12,0,0,0
29,1,11134,0,24765,12,4,0,0
27,15,14414,0,96018,5,0,2,2
8,10,26832,0,1192,0,6,2,2
9,8,35985,0,31683,16,5,2,2
9,8,12713,1,69677,7,2,2,2
24,13,38816,1,54441,7,1,0,0
1,7,40495,0,16837,4,0,1,1
7,7,195,0,15522,10,0,1,1
1,7,37889,0,24664,3,4,1,1
32,0,46700,0,5769,12,6,1,1
22,6,4831,0,90162,23,6,1,1
9,8,7480,0,75810,3,3,2,2
28,3,27189,0,14518,12,4,0,0
4,4,9732,1,95437,11,4,2,2
17,14,27043,0,50140,0,5,0,0
4,4,41718,1,19625,9,5,2,2
12,14,43737,0,87309,1,0,0,0
20,9,28768,0,6913,11,0,0,0
34,11,10494,0,8548,17,5,0,0
0,12,27192,0,14972,1,2,0,0
6,12,11703,0,56356,15,3,0,0
29,1,22896,0,40240,7,4,0,0
4,4,45217,0,36625,16,3,2,2
1,7,31580,0,29409,22,1,1,1
26,15,42385,1,64188,12,6,2,2
35,13,17642,1,95034,21,5,0,0
11,3,43241,0,68196,2,3,0,0
26,15,37269,1,14540,23,6,2,2
1,7,49759,0,88114,7,0,1,1
30,9,9871,0,3065,21,3,0,0
3,2,31624,0,25851,12,4,1,1
6,12,16560,0,91729,9,1,0,0
13,5,6397,0,50297,11,3,1,1
19,0,3101,0,44559,5,5,1,1
18,0,21951,0,65138,8,6,1,1
25,15,5098,0,14025,17,0,2,2
19,0,2975,0,27364,6,3,1,1
31,1,44727,0,72401,1,2,0,0
18,0,14159,0,29135,21,5,1,1
5,6,866,0,77504,14,0,1,1
7,7,13802,0,12752,12,4,1,1
28,3,16504,0,78923,10,6,0,0
5,6,45254,0,36817,14,6,1,1
27,15,14279,1,54476,1,4,2,2
31,1,37827,0,36894,0,3,0,0
17,14,49470,0,59791,7,0,0,0
25,15,6490,1,82709,0,1,2,2
1,7,11376,0,21072,15,6,1,1
8,10,13801,1,26405,0,2,2,2
4,4,43462,1,59412,6,6,2,2
21,6,47662,0,95404,7,5,1,1
6,12,10187,0,90666,21,5,0,0
20,9,599,0,22962,1,6,0,0
23,10,7212,1,11618,4,3,2,2
31,1,27300,0,14713,18,1,0,0
23,10,46872,0,68691,11,0,2,2
4,4,39046,0,70341,1,5,2,2
16,4,11381,1,80578,6,2,2,2
33,2,39833,0,28568,9,1,1,1
9,8,19468,1,49720,8,6,2,2
31,1,45615,0,17117,10,5,0,0
11,3,25960,0,85651,10,1,0,0
22,6,11882,0,71151,13,6,1,1
32,0,33419,0,80047,17,6,1,1
18,0,36294,0,11453,10,4,1,1
7,7,21862,0,72446,4,2,1,1
5,6,32245,0,27409,8,2,1,1
31,1,41049,0,58479,6,6,0,0
29,1,30305,0,22078,0,6,0,0
3,2,2269,0,2011,5,4,1,1
26,15,21235,1,22116,11,2,2,2
31,1,31608,0,13379,23,1,0,0
22,6,49151,0,79781,4,4,1,1
17,14,24941,0,88603,5,1,0,0
6,12,10538,0,11646,20,6,0,0
20,9,32287,0,68948,11,6,0,0
23,10,32960,0,81981,22,4,2,2
13,5,2746,0,66972,18,1,1,1
26,15,39369,1,6903,3,3,2,2
19,0,22732,0,83949,12,4,1,1
17,14,34836,0,20155,10,0,0,0
28,3,27164,0,20065,6,1,0,0
33,2,43440,0,6922,15,5,1,1
23,10,47915,0,5988,3,0,2,2
30,9,26755,0,27752,22,6,0,0
16,4,1213,0,82341,22,3,2,2
35,13,4078,1,35602,3,5,0,0
13,5,34740,0,16787,7,0,1,1
7,7,42290,0,23758,21,6,1,1
30,9,33894,0,25909,4,6,0,0
29,1,17650,0,32249,1,3,0,0
24,13,40671,1,89354,10,2,0,0
6,12,19602,0,21287,22,3,0,0
15,11,24234,0,95166,0,1,0,0
14,8,20388,0,33510,17,6,2,2
5,6,19211,0,83289,17,6,1,1
17,14,49753,0,38591,22,4,0,0
10,5,47359,0,89072,19,5,1,1
23,10,12661,0,96083,1,4,2,2
20,9,20267,0,54395,17,1,0,0
26,15,47992,1,14782,18,5,2,2
23,10,21828,1,95592,2,2,2,2
22,6,45205,0,45055,17,4,1,1
5,6,15751,0,27322,20,5,1,1
12,14,34585,0,34279,17,1,0,0
11,3,47839,0,29582,10,2,0,0
31,1,46716,0,79124,16,2,0,0
28,3,39844,0,26533,23,6,0,0
9,8,14307,1,18156,10,0,2,2
32,0,26750,0,5055,22,0,1,1
29,1,49802,0,43418,17,6,0,0
16,4,36311,1,94909,20,5,2,2
26,15,13777,1,3982,8,4,2,2
33,2,7440,0,72555,19,1,1,1
18,0,24826,0,44258,11,3,1,1
7,7,39164,0,16189,23,0,1,1
25,15,44672,0,28510,19,6,2,2
12,14,3897,0,10494,3,3,0,0
11,3,7233,0,71177,7,2,0,0
19,0,34826,0,63066,14,4,1,1
24,13,12860,1,22860,21,0,0,0
14,8,4916,1,31975,12,2,2,2
33,2,27511,0,10559,4,0,1,1
22,6,48990,0,96277,9,2,1,1
15,11,24140,0,83138,23,3,0,0
19,0,26019,0,56686,19,1,1,1
28,3,49012,0,17380,9,1,0,0
21,6,3729,0,68691,5,5,1,1
13,5,39908,0,12084,17,2,1,1
10,5,44986,0,60220,7,6,1,1
14,8,11602,0,29152,13,0,2,2
12,14,28266,0,67225,1,0,0,0
15,11,31910,0,82600,2,4,0,0
35,13,34473,1,35074,5,2,0,0
28,3,20023,0,73183,5,3,0,0
9,8,19658,0,31619,16,3,2,2
15,11,13991,0,31137,8,4,0,0
28,3,6815,0,87928,20,5,0,0
25,15,3212,0,67005,18,5,2,2
6,12,37723,0,24326,17,3,0,0
1,7,26501,0,99619,5,2,1,1
13,5,36321,0,84615,12,2,1,1
29,1,9614,0,70658,15,5,0,0
32,0,21750,0,74600,16,0,1,1
25,15,20389,0,75143,3,3,2,2
8,10,7201,1,24742,3,6,2,2
24,13,26590,1,74413,11,0,0,0
15,11,36663,0,62494,1,3,0,0
11,3,27474,0,4500,5,4,0,0
8,10,20383,0,74117,23,0,2,2
19,0,44018,0,87340,9,2,1,1
18,0,9178,0,86648,12,0,1,1
0,12,22689,0,53908,4,5,0,0
24,13,22470,1,4424,23,6,0,0
13,5,35784,0,89177,16,2,1,1
1,7,36185,0,50626,1,1,1,1
17,14,41410,0,10042,20,5,0,0
20,9,6539,0,88581,4,6,0,0
9,8,37554,1,44651,3,2,2,2
1,7,17601,0,52754,15,6,1,1
18,0,20464,0,67219,8,1,1,1
26,15,31453,1,99109,4,6,2,2
25,15,33778,0,57417,7,2,2,2
10,5,3714,0,15807,14,6,1,1
31,1,43898,0,25840,20,2,0,0
26,15,4439,1,49677,0,6,2,2
1,7,19304,0,83057,14,2,1,1
3,2,29796,0,53949,1,4,1,1
16,4,41189,0,19328,6,5,2,2
18,0,18436,0,35905,18,3,1,1
16,4,39345,0,37396,18,6,2,2
22,6,29527,0,18814,1,1,1,1
15,11,39179,0,18482,16,4,0,0
29,1,47612,0,82471,13,3,0,0
21,6,37155,0,92156,9,2,1,1
1,7,26136,0,69179,16,5,1,1
31,1,13104,0,27063,15,2,0,0
31,1,20691,0,47407,12,0,0,0
9,8,26400,1,14749,6,3,2,2
4,4,13529,0,22031,20,5,2,2
31,1,130,0,50285,3,1,0,0
15,11,33739,0,88270,11,3,0,0
16,4,35890,1,75661,16,4,2,2
28,3,14403,0,59153,9,6,0,0
6,12,38933,0,6946,0,1,0,0
3,2,9330,0,52350,9,2,1,1
11,3,18148,0,37824,9,5,0,0
4,4,44798,1,33284,14,0,2,2
30,9,9391,0,61213,17,1,0,0
8,10,5026,1,2336,8,3,2,2
30,9,6806,0,82848,19,4,0,0
15,11,37620,0,72081,11,4,0,0
4,4,49768,0,56339,13,6,2,2
28,3,35719,0,89829,11,3,0,0
27,15,15101,0,75528,3,2,2,2
27,15,46159,1,77650,18,6,2,2
10,5,29825,0,63194,20,6,1,1
13,5,15563,0,53595,14,5,1,1
27,15,247,0,49798,14,6,2,2
31,1,11925,0,29848,15,3,0,0
2,2,10534,0,11796,21,6,1,1
27,15,35428,1,59126,18,0,2,2
10,5,48104,0,10050,19,5,1,1
31,1,21555,0,74931,2,0,0,0
22,6,38807,0,70526,0,6,1,1
19,0,40957,0,80317,15,6,1,1
26,15,8414,1,5452,1,4,2,2
18,0,35639,0,57273,17,0,1,1
0,12,19638,0,79876,8,4,0,0
29,1,22826,0,59726,11,3,0,0
22,6,43015,0,58355,4,0,1,1
8,10,35749,0,53145,8,2,2,2
30,9,35441,0,86578,11,4,0,0
16,4,25033,1,10722,22,2,2,2
16,4,40105,1,70256,9,4,2,2
24,13,33248,1,65672,16,0,0,0
24,13,33924,1,76102,22,4,0,0
22,6,34974,0,42214,0,6,1,1
10,5,44817,0,82446,19,6,1,1
22,6,17750,0,4418,4,5,1,1
13,5,47789,0,81704,2,4,1,1
21,6,44206,0,16861,15,3,1,1
23,10,24645,0,35669,10,0,2,2
13,5,39001,0,52151,22,4,1,1
17,14,12269,0,84163,5,0,0,0
7,7,14661,0,26002,20,6,1,1
33,2,10875,0,34674,14,6,1,1
23,10,47444,0,63847,2,4,2,2
10,5,37812,0,23025,8,0,1,1
19,0,34817,0,80183,5,6,1,1
28,3,33161,0,14421,11,0,0,0
17,14,1781,0,85149,6,4,0,0
13,5,1124,0,80438,14,3,1,1
6,12,14793,0,1496,20,4,0,0
28,3,7518,0,63574,6,2,0,0
8,10,13151,0,68859,1,0,2,2
19,0,2570,0,11773,13,5,1,1
13,5,5880,0,43130,8,2,1,1
11,3,21580,0,27015,21,0,0,0
23,10,40691,1,28610,2,1,2,2
28,3,28034,0,59132,10,3,0,0
25,15,17516,1,20119,17,6,2,2
0,12,2406,0,46881,1,4,0,0
10,5,45718,0,78059,20,5,1,1
22,6,48105,0,17753,11,2,1,1
27,15,23757,0,17509,16,6,2,2
10,5,9068,0,43870,8,0,1,1
15,11,21363,0,76989,1,5,0,0
16,4,18419,1,39644,15,3,2,2
20,9,33537,0,44708,17,1,0,0
2,2,38656,0,55807,13,5,1,1
0,12,33001,0,17394,20,2,0,0
29,1,21877,0,3828,4,2,0,0
21,6,10319,0,40718,22,5,1,1
32,0,15594,0,17687,5,4,1,1
33,2,4637,0,27808,6,3,1,1
33,2,2314,0,68891,6,5,1,1
8,10,18706,0,40249,22,1,2,2
13,5,9541,0,65981,10,6,1,1
34,11,41867,0,58311,17,0,0,0
15,11,49048,0,1334,21,1,0,0
23,10,18968,0,27913,4,6,2,2
8,10,48403,1,18027,15,4,2,2
35,13,39852,1,19271,8,4,0,0
0,12,3965,0,49934,14,1,0,0
31,1,27321,0,34892,6,4,0,0
9,8,22710,1,3675,5,6,2,2
20,9,34092,0,93058,23,6,0,0
8,10,23043,1,63424,3,3,2,2
7,7,36933,0,82778,2,1,1,1
24,13,10242,1,75370,11,4,0,0
35,13,33584,1,88289,18,1,0,0
10,5,47912,0,13902,20,6,1,1
23,10,8025,0,85096,8,3,2,2
29,1,45154,0,28689,0,5,0,0
14,8,2018,0,43206,6,4,2,2
35,13,48661,1,54493,18,3,0,0
34,11,43173,0,77200,10,6,0,0
18,0,36187,0,19357,18,6,1,1
2,2,23934,0,92574,3,0,1,1
2,2,20289,0,35467,0,1,1,1
20,9,48407,0,97973,10,4,0,0
23,10,19095,1,32892,21,3,2,2
7,7,37954,0,65789,19,2,1,1
23,10,39658,1,76818,23,1,2,2
8,10,28945,0,9659,9,3,2,2
3,2,43794,0,78605,7,3,1,1
28,3,32234,0,93288,21,3,0,0
32,0,9880,0,4180,17,5,1,1
24,13,26126,1,96078,1,1,0,0
14,8,2567,1,6328,1,1,2,2
16,4,22992,0,90100,14,5,2,2
12,14,15618,0,84048,8,6,0,0
21,6,13337,0,2772,15,1,1,1
19,0,42397,0,11249,1,1,1,1
11,3,4452,0,45967,10,3,0,0
31,1,9878,0,84767,6,1,0,0
12,14,6160,0,40187,1,5,0,0
1,7,3815,0,80726,22,4,1,1
34,11,5516,0,28079,6,6,0,0
31,1,9614,0,52642,4,5,0,0
35,13,13682,1,21131,8,1,0,0
34,11,49426,0,87031,8,2,0,0
28,3,7697,0,15273,9,6,0,0
28,3,11942,0,5985,12,1,0,0
4,4,47482,0,45449,2,5,2,2
32,0,40927,0,98381,5,1,1,1
5,6,37578,0,25724,15,1,1,1
3,2,35237,0,2257,1,5,1,1
16,4,34243,1,14082,19,2,2,2
8,10,6004,1,37783,0,4,2,2
24,13,672,1,76053,6,5,0,0
35,13,39180,1,38080,2,6,0,0
25,15,12791,0,92332,16,5,2,2
10,5,48735,0,96966,19,4,1,1
9,8,8501,1,91537,13,1,2,2
26,15,15098,1,59971,9,1,2,2
1,7,27878,0,47556,0,0,1,1
17,14,20215,0,17583,15,5,0,0
1,7,48770,0,20969,4,4,1,1
30,9,27786,0,16636,11,5,0,0
30,9,36638,0,65361,15,1,0,0
8,10,29139,1,94719,20,0,2,2
34,11,38819,0,3433,18,0,0,0
35,13,18541,1,70105,14,4,0,0
33,2,17208,0,21287,3,6,1,1
18,0,46652,0,37915,11,4,1,1
21,6,1204,0,81258,12,5,1,1
20,9,24254,0,55968,0,3,0,0
17,14,38774,0,89244,20,4,0,0
6,12,11403,0,32756,10,0,0,0
28,3,16556,0,61021,18,1,0,0
28,3,36468,0,8285,9,1,0,0
21,6,1846,0,97058,18,0,1,1
11,3,26225,0,36698,2,0,0,0
23,10,33934,0,6086,18,6,2,2
11,3,29444,0,14577,17,2,0,0
11,3,46257,0,8469,2,3,0,0
14,8,26877,0,59870,15,0,2,2
5,6,46802,0,30540,2,4,1,1
5,6,23766,0,70059,12,1,1,1
0,12,26354,0,23435,4,1,0,0
26,15,37136,0,57528,6,4,2,2
17,14,28012,0,92697,13,1,0,0
30,9,13506,0,16293,13,0,0,0
3,2,44077,0,26762,14,2,1,1
23,10,16760,0,57840,21,6,2,2
35,13,23249,1,77196,21,5,0,0
24,13,1343,1,4705,14,5,0,0
13,5,27989,0,13629,3,3,1,1
26,15,7733,0,7129,8,2,2,2
4,4,16635,1,5395,21,3,2,2
18,0,36278,0,9405,12,0,1,1
27,15,16437,0,88018,5,0,2,2
3,2,2871,0,33991,18,2,1,1
6,12,25986,0,79943,2,6,0,0
18,0,4367,0,26539,1,3,1,1
11,3,25149,0,79534,7,0,0,0
11,3,25135,0,13551,18,2,0,0
20,9,3318,0,64072,20,3,0,0
32,0,11516,0,42747,21,1,1,1
9,8,38298,0,75009,4,1,2,2
26,15,46728,1,35117,12,3,2,2
35,13,14147,1,61745,7,5,0,0
8,10,5934,1,54336,11,5,2,2
25,15,43382,0,82783,19,0,2,2
31,1,24307,0,90198,22,6,0,0
35,13,5572,1,58755,0,4,0,0
26,15,35923,0,52797,20,0,2,2
35,13,49765,1,16260,12,2,0,0
18,0,28959,0,66933,0,6,1,1
25,15,11409,0,8589,4,4,2,2
5,6,31184,0,42469,12,3,1,1
8,10,25020,0,74349,20,6,2,2
10,5,42564,0,88053,19,6,1,1
20,9,10936,0,79130,12,5,0,0
24,13,47692,1,99086,20,6,0,0
5,6,2926,0,77680,3,5,1,1
11,3,5895,0,76649,6,1,0,0
17,14,2984,0,65296,2,0,0,0
23,10,18719,1,88867,10,6,2,2
2,2,24832,0,46905,20,0,1,1
10,5,19292,0,84385,1,5,1,1
6,12,25248,0,72169,7,0,0,0
15,11,17509,0,59883,6,5,0,0
35,13,29194,1,2022,23,2,0,0
11,3,9428,0,21446,4,5,0,0
34,11,35661,0,72158,16,1,0,0
19,0,35136,0,52945,5,6,1,1
5,6,9108,0,34386,23,6,1,1
24,13,39548,1,75964,2,6,0,0
25,15,4255,1,12189,15,2,2,2
14,8,38536,1,99680,23,0,2,2
12,14,13506,0,94181,12,0,0,0
32,0,31236,0,94834,13,0,1,1
3,2,16393,0,6239,13,0,1,1
11,3,21887,0,92293,23,3,0,0
17,14,49283,0,40095,13,4,0,0
1,7,40488,0,13261,12,1,1,1
21,6,45779,0,38399,10,1,1,1
34,11,4240,0,62109,9,2,0,0
31,1,45987,0,34407,1,2,0,0
27,15,30359,1,72740,14,2,2,2
1,7,29122,0,36003,19,0,1,1
19,0,40899,0,24710,22,6,1,1
7,7,40500,0,87422,12,6,1,1
13,5,20522,0,66917,8,6,1,1
29,1,22400,0,77616,21,0,0,0
21,6,8234,0,80938,3,2,1,1
22,6,31410,0,47858,5,0,1,1
5,6,7531,0,9725,14,3,1,1
15,11,14981,0,78619,11,6,0,0
9,8,20703,0,33078,16,0,2,2
11,3,21573,0,49309,6,2,0,0
13,5,603,0,6942,3,4,1,1
24,13,34857,1,76569,9,0,0,0
5,6,24763,0,49657,1,6,1,1
34,11,32704,0,54299,6,5,0,0
34,11,10705,0,2381,3,3,0,0
34,11,32214,0,99625,3,2,0,0
25,15,29631,1,40938,12,3,2,2
14,8,27962,0,17651,0,0,2,2
7,7,25086,0,17645,19,3,1,1
34,11,46014,0,38404,11,5,0,0
13,5,39660,0,80223,19,4,1,1
21,6,45633,0,89008,8,1,1,1
8,10,11562,1,20443,9,2,2,2
16,4,31450,1,91457,21,4,2,2
6,12,8903,0,41919,21,2,0,0
10,5,6893,0,10863,1,4,1,1
28,3,24512,0,66476,10,0,0,0
21,6,49939,0,70866,16,3,1,1
20,9,31635,0,93687,12,4,0,0
14,8,11430,0,76238,2,2,2,2
4,4,18004,1,58973,3,2,2,2
1,7,41950,0,56204,11,6,1,1
28,3,3604,0,27224,1,6,0,0
18,0,49889,0,63247,13,4,1,1
34,11,45741,0,77667,4,1,0,0
5,6,36413,0,46421,22,3,1,1
17,14,33789,0,23415,2,3,0,0
28,3,33094,0,43006,12,0,0,0
1,7,2160,0,89081,12,1,1,1
6,12,18791,0,85986,6,3,0,0
35,13,5126,1,15101,8,2,0,0
24,13,18808,1,70920,23,2,0,0
29,1,28830,0,52685,9,5,0,0
0,12,32165,0,22745,9,4,0,0
10,5,4869,0,62724,2,5,1,1
21,6,39863,0,51228,5,0,1,1
7,7,46942,0,83775,20,4,1,1
10,5,21399,0,94765,19,6,1,1
1,7,21793,0,30583,21,2,1,1
22,6,41674,0,97533,17,0,1,1
13,5,31175,0,66711,1,2,1,1
34,11,11388,0,37049,13,0,0,0
17,14,17263,0,56532,10,5,0,0
12,14,31236,0,79505,4,3,0,0
4,4,1120,1,84620,5,6,2,2
18,0,39143,0,16665,16,2,1,1
7,7,40869,0,74935,8,1,1,1
35,13,20158,1,41722,21,3,0,0
30,9,18072,0,59405,23,5,0,0
7,7,15340,0,5274,1,0,1,1
1,7,17650,0,17827,6,5,1,1
4,4,34274,1,31362,20,6,2,2
35,13,42440,1,86946,0,0,0,0
27,15,10396,1,74762,13,5,2,2
22,6,37984,0,73513,15,5,1,1
35,13,3034,1,15831,16,3,0,0
32,0,238,0,2633,20,5,1,1
16,4,24964,0,15522,1,5,2,2
20,9,8075,0,1968,22,6,0,0
0,12,24523,0,50794,5,0,0,0
22,6,15516,0,72987,4,2,1,1
18,0,5673,0,77784,5,5,1,1
20,9,27699,0,98944,1,0,0,0
9,8,20372,1,54064,19,1,2,2
28,3,339,0,26525,8,1,0,0
16,4,12052,1,959,20,5,2,2
2,2,38656,0,50201,21,1,1,1
3,2,45256,0,6539,20,1,1,1
13,5,17707,0,12562,8,6,1,1
13,5,19701,0,11843,6,0,1,1
19,0,203,0,59091,15,6,1,1
11,3,40346,0,78026,5,1,0,0
22,6,40416,0,2471,17,5,1,1
34,11,36029,0,27016,9,2,0,0
13,5,10540,0,51410,14,2,1,1
25,15,15440,1,71270,17,1,2,2
20,9,40363,0,10022,13,5,0,0
17,14,11936,0,48081,15,2,0,0
16,4,1631,0,91360,1,2,2,2
35,13,5800,1,17893,15,1,0,0
4,4,25012,0,2425,18,2,2,2
25,15,24252,1,18745,7,6,2,2
17,14,33555,0,41703,8,1,0,0
20,9,19157,0,93045,2,0,0,0
20,9,25337,0,79421,9,4,0,0
28,3,18471,0,12545,16,2,0,0
24,13,17550,1,23703,9,3,0,0
20,9,33669,0,77522,9,6,0,0
22,6,17423,0,95003,6,1,1,1
1,7,6996,0,73055,18,4,1,1
17,14,3073,0,42306,19,1,0,0
25,15,9375,0,17058,17,5,2,2
25,15,37751,1,2867,10,1,2,2
29,1,14488,0,92791,13,4,0,0
1,7,30204,0,23002,14,5,1,1
7,7,11740,0,66442,9,3,1,1
1,7,3928,0,12160,2,4,1,1
23,10,47094,0,59826,22,6,2,2
24,13,4850,1,51550,16,6,0,0
27,15,4419,0,8222,23,4,2,2
31,1,37741,0,49232,1,3,0,0
4,4,43153,0,11794,8,3,2,2
15,11,49090,0,6217,20,1,0,0
19,0,3589,0,75147,4,2,1,1
21,6,30402,0,9790,13,1,1,1
26,15,31810,0,34110,21,6,2,2
6,12,45917,0,38908,7,6,0,0
16,4,38969,0,73288,1,1,2,2
34,11,8718,0,78511,16,0,0,0
30,9,27193,0,96536,0,0,0,0
30,9,20472,0,71071,18,6,0,0
31,1,16996,0,44053,1,5,0,0
17,14,14634,0,90232,8,4,0,0
16,4,14081,1,95969,9,5,2,2
1,7,22211,0,20342,3,1,1,1
13,5,35861,0,57571,18,4,1,1
4,4,38653,0,72321,23,5,2,2
0,12,35958,0,40298,1,4,0,0
19,0,41428,0,39548,11,0,1,1
5,6,21988,0,7456,6,2,1,1
1,7,25886,0,47699,10,2,1,1
12,14,23969,0,52544,6,3,0,0
8,10,39032,1,4958,14,6,2,2
3,2,2885,0,65168,14,3,1,1
25,15,39427,1,13832,15,6,2,2
31,1,30423,0,67020,15,6,0,0
26,15,21630,0,39157,1,0,2,2
10,5,45106,0,92603,1,4,1,1
27,15,47094,1,81893,21,5,2,2
33,2,45885,0,11399,1,6,1,1
26,15,43803,1,18225,7,4,2,2
